key:ID,source,local_id,title,author_list,last_updated,publication_year,url,doi,license,size,type
researchgraph.org/nci/20a680a8-04e5-4ae3-9db7-5091b345341a,nci.org.au,20a680a8-04e5-4ae3-9db7-5091b345341a,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 1990-2009 period, CCCMA3.1 and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/20a680a8-04e5-4ae3-9db7-5091b345341a,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/32d68d35-6d81-4d0f-9d02-77c7bdac06c2,nci.org.au,32d68d35-6d81-4d0f-9d02-77c7bdac06c2,"Growing degree days - baseline 10 degrees Celsius: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/32d68d35-6d81-4d0f-9d02-77c7bdac06c2,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/a550cb87-6666-4873-b654-c545759e2141,nci.org.au,a550cb87-6666-4873-b654-c545759e2141,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 2060-2079 period, MIROC3.2 and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/a550cb87-6666-4873-b654-c545759e2141,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/5d28e047-cc99-4b77-a1aa-0350d09e3310,nci.org.au,5d28e047-cc99-4b77-a1aa-0350d09e3310,"Temperature annual range: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/5d28e047-cc99-4b77-a1aa-0350d09e3310,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/a1452089-4688-402b-9fdf-aea9c66b562a,nci.org.au,a1452089-4688-402b-9fdf-aea9c66b562a,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 1990-2009 period, ECHAM5 and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/a1452089-4688-402b-9fdf-aea9c66b562a,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/089c56eb-af02-42eb-9bce-c3bdc17f01c1,nci.org.au,089c56eb-af02-42eb-9bce-c3bdc17f01c1,"Daily average canopy conductance, 50th percentile of the ensemble of model estimates. AWRA 0.5, 0.05 degree, Australian Coverage, 2000-2011",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/089c56eb-af02-42eb-9bce-c3bdc17f01c1,,http://www.csiro.au/en/About/Footer/Copyright,,dataset
researchgraph.org/nci/64ef9dcd-bfb1-4d44-aabe-445a53f901db,nci.org.au,64ef9dcd-bfb1-4d44-aabe-445a53f901db,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 1950-1969 period, NNRP and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/64ef9dcd-bfb1-4d44-aabe-445a53f901db,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/748ee051-a499-49ff-a58b-4e4d4bfb138d,nci.org.au,748ee051-a499-49ff-a58b-4e4d4bfb138d,"Monthly runoff: ANUClimate 1.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/748ee051-a499-49ff-a58b-4e4d4bfb138d,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/9480e735-ffcf-4508-85e9-1d149e398c74,nci.org.au,9480e735-ffcf-4508-85e9-1d149e398c74,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 2020-2039 period, MIROC3.2 and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/9480e735-ffcf-4508-85e9-1d149e398c74,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/f25d676e-9639-434b-a277-6ec874ae2d2f,nci.org.au,f25d676e-9639-434b-a277-6ec874ae2d2f,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2060-2079 period, MIROC3.2 and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f25d676e-9639-434b-a277-6ec874ae2d2f,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/d775a0f0-7998-4d1a-bf94-3b0c1d02952c,nci.org.au,d775a0f0-7998-4d1a-bf94-3b0c1d02952c,"Radiation of coldest month: ANUClimate 1.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/d775a0f0-7998-4d1a-bf94-3b0c1d02952c,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/5fe08a1f-5072-4438-98cb-cf3493aa5ea2,nci.org.au,5fe08a1f-5072-4438-98cb-cf3493aa5ea2,"Actual evapotranspiration (approximated): eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/5fe08a1f-5072-4438-98cb-cf3493aa5ea2,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/68d528a0-0592-4988-a442-120cf69cb246,nci.org.au,68d528a0-0592-4988-a442-120cf69cb246,"Maximum temperature of warmest month: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/68d528a0-0592-4988-a442-120cf69cb246,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/3fb16669-906f-4eb1-9be3-5571220f0b31,nci.org.au,3fb16669-906f-4eb1-9be3-5571220f0b31,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 1990-2009 period, ECHAM5 and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/3fb16669-906f-4eb1-9be3-5571220f0b31,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/adbb503f-a48f-40d5-bc79-00f768efea66,nci.org.au,adbb503f-a48f-40d5-bc79-00f768efea66,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 1990-2009 period, CCCMA3.1 and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/adbb503f-a48f-40d5-bc79-00f768efea66,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/b131a7e6-1708-42b7-bd56-c9415c68c0bf,nci.org.au,b131a7e6-1708-42b7-bd56-c9415c68c0bf,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 1990-2009 period, CSIRO-MK3.0 and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/b131a7e6-1708-42b7-bd56-c9415c68c0bf,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/5848e2cf-b09f-4445-ae3e-cee56abb1505,nci.org.au,5848e2cf-b09f-4445-ae3e-cee56abb1505,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 1990-2009 period, ECHAM5 and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/5848e2cf-b09f-4445-ae3e-cee56abb1505,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/cd30f8ed-504a-4436-beae-67c20335255c,nci.org.au,cd30f8ed-504a-4436-beae-67c20335255c,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2060-2079 period, ECHAM5 and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/cd30f8ed-504a-4436-beae-67c20335255c,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/0eb985d4-ee3d-4c45-9e4f-0831fcf4edad,nci.org.au,0eb985d4-ee3d-4c45-9e4f-0831fcf4edad,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 1990-2009 period, CSIRO-MK3.0 and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/0eb985d4-ee3d-4c45-9e4f-0831fcf4edad,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/1e255912-22c3-4a70-a674-cb668dd434d6,nci.org.au,1e255912-22c3-4a70-a674-cb668dd434d6,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 2060-2079 period, CSIRO-MK3.0 and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/1e255912-22c3-4a70-a674-cb668dd434d6,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/4bd6d740-797e-4a1b-a266-6e6a0c13505d,nci.org.au,4bd6d740-797e-4a1b-a266-6e6a0c13505d,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 1990-2009 period, CSIRO-MK3.0 and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/4bd6d740-797e-4a1b-a266-6e6a0c13505d,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/a0628c91-b580-4940-b591-110e2e13677d,nci.org.au,a0628c91-b580-4940-b591-110e2e13677d,"Annual 1976-2005 mean of annual mean temperature: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/a0628c91-b580-4940-b591-110e2e13677d,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/aabf33e8-8f3c-4f59-96c1-d1556348aed6,nci.org.au,aabf33e8-8f3c-4f59-96c1-d1556348aed6,"Monthly 1976-2005 mean daily minimum temperature: ANUClimate 1.0, 0.01 degree, Australian Coverage",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/aabf33e8-8f3c-4f59-96c1-d1556348aed6,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/5b985440-1cf9-4e82-8c3b-65b3f1be44b0,nci.org.au,5b985440-1cf9-4e82-8c3b-65b3f1be44b0,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2060-2079 period, CSIRO-MK3.0 and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/5b985440-1cf9-4e82-8c3b-65b3f1be44b0,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/93777608-66f0-497b-9727-d9b62c4a2fe1,nci.org.au,93777608-66f0-497b-9727-d9b62c4a2fe1,"Daily evapotranspiration, 2.5th percentile of the ensemble of model estimates. AWRA 0.5, 0.05 degree, Australian Coverage, 2000-2011",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/93777608-66f0-497b-9727-d9b62c4a2fe1,,http://www.csiro.au/en/About/Footer/Copyright,,dataset
researchgraph.org/nci/f72a72fd-8ee7-4b61-af0a-c2b63fd327c0,nci.org.au,f72a72fd-8ee7-4b61-af0a-c2b63fd327c0,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 2020-2039 period, CCCMA3.1 and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f72a72fd-8ee7-4b61-af0a-c2b63fd327c0,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/5ff28ddf-a717-4a86-9409-df89edd00883,nci.org.au,5ff28ddf-a717-4a86-9409-df89edd00883,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2060-2079 period, ECHAM5 and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/5ff28ddf-a717-4a86-9409-df89edd00883,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/15700dea-5fe6-4797-8061-44ede7a0c27c,nci.org.au,15700dea-5fe6-4797-8061-44ede7a0c27c,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 2020-2039 period, CCCMA3.1 and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/15700dea-5fe6-4797-8061-44ede7a0c27c,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/c01b31f1-cfe4-4609-8aec-f95f01a28835,nci.org.au,c01b31f1-cfe4-4609-8aec-f95f01a28835,"Mean temperature of coldest month: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/c01b31f1-cfe4-4609-8aec-f95f01a28835,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/49566868-91ea-4dea-8777-d7a5b870ae46,nci.org.au,49566868-91ea-4dea-8777-d7a5b870ae46,"Annual precipitation: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/49566868-91ea-4dea-8777-d7a5b870ae46,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/3ed02062-54fb-4329-adfb-79b99d70f920,nci.org.au,3ed02062-54fb-4329-adfb-79b99d70f920,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2020-2039 period, ECHAM5 and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/3ed02062-54fb-4329-adfb-79b99d70f920,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/b79a3cfd-bdee-4eb3-b6d7-e16b924eed5f,nci.org.au,b79a3cfd-bdee-4eb3-b6d7-e16b924eed5f,"McArthur Forest Fire Danger Index: NARCliM dataset: ~10km resolution, 2020-2039 period, ECHAM5 and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/b79a3cfd-bdee-4eb3-b6d7-e16b924eed5f,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/e6037192-caab-4f52-8004-ece63f25a863,nci.org.au,e6037192-caab-4f52-8004-ece63f25a863,"Annual 1976-2005 mean precipitation of warmest quarter: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/e6037192-caab-4f52-8004-ece63f25a863,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/73ab7dc2-93e9-44df-98a2-5ffa39d11640,nci.org.au,73ab7dc2-93e9-44df-98a2-5ffa39d11640,"Radiation of wettest quarter: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/73ab7dc2-93e9-44df-98a2-5ffa39d11640,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/00780be9-112b-4539-8441-6b86ae0bcc62,nci.org.au,00780be9-112b-4539-8441-6b86ae0bcc62,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 1990-2009 period, NNRP and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/00780be9-112b-4539-8441-6b86ae0bcc62,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/2f7e01e8-eb00-45a0-b292-438d3d458362,nci.org.au,2f7e01e8-eb00-45a0-b292-438d3d458362,"Annual mean radiation: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/2f7e01e8-eb00-45a0-b292-438d3d458362,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/9076a479-040a-47ad-a63d-be2db6262668,nci.org.au,9076a479-040a-47ad-a63d-be2db6262668,"Radiation of driest month: ANUClimate 1.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/9076a479-040a-47ad-a63d-be2db6262668,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/df0e2d70-4945-4750-8413-9a85089a6dbe,nci.org.au,df0e2d70-4945-4750-8413-9a85089a6dbe,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 1970-1989 period, NNRP and R2 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/df0e2d70-4945-4750-8413-9a85089a6dbe,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/83230906-9c2d-4559-85e7-143a45168c77,nci.org.au,83230906-9c2d-4559-85e7-143a45168c77,"Radiation of warmest quarter: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/83230906-9c2d-4559-85e7-143a45168c77,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/842a2599-6443-48e2-af84-39e9448600d4,nci.org.au,842a2599-6443-48e2-af84-39e9448600d4,"Daily mean solar radiation: ANUClimate 1.1, 0.01 degree, Australian Coverage, 1970-2014",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/842a2599-6443-48e2-af84-39e9448600d4,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/5f1526af-1a74-496d-876e-89bd1aa19f23,nci.org.au,5f1526af-1a74-496d-876e-89bd1aa19f23,"Monthly daily incident solar radiation: ANUClimate 1.0, 0.01 degree, Australian Coverage, 1970-2014",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/5f1526af-1a74-496d-876e-89bd1aa19f23,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/90d0d2d2-6fc9-4c6c-ac29-81a0e508e4cd,nci.org.au,90d0d2d2-6fc9-4c6c-ac29-81a0e508e4cd,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2060-2079 period, MIROC3.2 and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/90d0d2d2-6fc9-4c6c-ac29-81a0e508e4cd,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/78ef32a1-d122-4693-9d93-57e32557bf94,nci.org.au,78ef32a1-d122-4693-9d93-57e32557bf94,"Annual 1976-2005 mean of annual precipitation seasonality (coefficient of variation): eMAST-R-Package 2.0, 0.01 degree, Australian Coverage",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/78ef32a1-d122-4693-9d93-57e32557bf94,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/e1d02f55-cc63-4488-aada-ceb8ce70175a,nci.org.au,e1d02f55-cc63-4488-aada-ceb8ce70175a,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 1970-1989 period, NNRP and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/e1d02f55-cc63-4488-aada-ceb8ce70175a,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/b8ebda60-f2e0-489c-8141-c4b17dcc0146,nci.org.au,b8ebda60-f2e0-489c-8141-c4b17dcc0146,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2060-2079 period, ECHAM5 and R3 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/b8ebda60-f2e0-489c-8141-c4b17dcc0146,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/7fb54788-fcc0-4990-8e3a-3747cf43ecc3,nci.org.au,7fb54788-fcc0-4990-8e3a-3747cf43ecc3,"Radiation of driest quarter: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/7fb54788-fcc0-4990-8e3a-3747cf43ecc3,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/17236f6f-829e-48e1-98fd-32c7904a5793,nci.org.au,17236f6f-829e-48e1-98fd-32c7904a5793,"ASCAT derived daily soil moisture: 0.05 degree, Australian Coverage, 2007-2011",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/17236f6f-829e-48e1-98fd-32c7904a5793,,http://www.csiro.au/en/About/Footer/Copyright,,dataset
researchgraph.org/nci/71df37dd-4db0-4260-a743-897231868ce8,nci.org.au,71df37dd-4db0-4260-a743-897231868ce8,"Annual 1976-2005 mean of mean temperature of wettest quarter: eMAST-R-Package 2.0, 0.01 degree, Australian Coverage",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/71df37dd-4db0-4260-a743-897231868ce8,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/421c5f0d-86b3-4ca5-aca3-7726d4687003,nci.org.au,421c5f0d-86b3-4ca5-aca3-7726d4687003,"Digital elevation model locally averaged to 0.05 degrees: ANUClimate 1.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/421c5f0d-86b3-4ca5-aca3-7726d4687003,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/97feb21f-1c1c-4fe8-ba95-556948d6bac5,nci.org.au,97feb21f-1c1c-4fe8-ba95-556948d6bac5,"Monthly accumulated downstream runoff: ANUClimate 1.0, 0.01 degree, Australian Coverage, 1970-2012",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/97feb21f-1c1c-4fe8-ba95-556948d6bac5,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/6ac73b07-8793-4997-9883-099c9c5795d2,nci.org.au,6ac73b07-8793-4997-9883-099c9c5795d2,"McArthur Forest Fire Danger Index: NARCliM dataset: ~50km resolution, 2060-2079 period, CSIRO-MK3.0 and R1 ensemble member",,25/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/6ac73b07-8793-4997-9883-099c9c5795d2,,https://creativecommons.org/licenses/by/4.0/,,dataset
